Project,Prompt,Dataset,Article,Confidence,Decision,is_true,ParsedDecision_U2,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,5e262553-a4a4-4a79-b3e8-c48874eb0cdb,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,25318cbb-bd90-430c-a236-01d68e9a7e86,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,2389253a-3aaa-4bc4-872f-d9153b0f55cd,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,58df9811-fd4e-46a8-9b90-b5cc15ab93cf,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,19121106-eaf4-4aa3-af6f-e36cec4c049c,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,9bab2a88-b4dc-424a-b634-972de3ac1746,4.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1ddaa8e5-691f-422b-bcd8-201144ac4004,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,0705dbcf-90d7-41ea-a857-a9524afbcd07,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,17f60869-1abf-4cdc-ab67-6abb8530bbff,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,062f0b74-c6c1-4e0d-8f05-ee48f89fcb02,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,b3ec2f52-c0a2-47ba-ab60-f3c0cd025d35,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ad86a513-3896-4d95-9876-c0c7de8ddc34,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,004fac83-6fd8-4b86-a9df-eadd38f850df,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1ccc014e-6a35-48f2-87fb-b965989c00eb,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,33b785f4-15ed-4c2f-9aee-0bf2584dd10b,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,296955f4-2872-4a90-bacb-40b6a612e05c,10.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,f09e875e-43db-4dfd-8663-06f7c152119f,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,3266b79e-8bce-44e3-86d2-421d5f6279cb,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ec4493a3-9f1b-4738-8cbc-98bd2d337da8,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,c543011c-8909-462d-a73e-68204d4a2e07,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,b8b06941-fc4d-42c3-9f2a-c6187ab6b963,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,890acaca-a1e1-4125-be45-9fd50c45814b,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,17d61309-e6e6-466d-89ae-820ee171c047,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,4699860f-e424-4d62-8ba1-8dff62c7f8a7,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,d840131e-e111-4ba3-a560-11f0be550467,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,18adffcd-2b97-445e-a41a-a0d29840a250,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,049c8699-68eb-44be-9359-7577f4bf5123,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,02c9abcc-5bf8-42e1-82a9-01e19421a296,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,9d5efce5-654d-4f95-b73d-faa35629b404,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,9d578036-d28a-4b7d-ba47-8da11481fffd,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,8713e636-ef50-42ea-a457-be8556d7b984,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ee9b09a9-057d-4ea9-8186-69b37068f960,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,5dfb3419-5d5a-4bbb-a5d8-6a8893230a5f,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ff676942-126b-4b7a-a27e-db036a63303d,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,5ce83bf4-42fb-43c2-a7f2-b54ce8d960e7,9.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,b522e022-b131-4428-815d-1ae65f44ad3d,9.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,f4691109-7095-4342-91ca-9f8431cfbeb8,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,3c3f9d7a-5d6e-406c-8b7d-f1c412f03064,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,311f1c54-ab07-4631-8cfb-36557d3868d0,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,e5e1b281-f36d-4a33-bbee-d6896504e17e,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,abc9280d-d37b-4983-b6aa-16917b5f2b1a,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,962c50e4-9b01-4734-a5cd-f8f889a1d8e8,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,d1f951cc-bc8d-41ef-a5d0-c5d85a1d79b6,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ca17cdb2-25f6-4ba6-9a2a-b81da88b5d2c,9.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,19d65927-cef3-4d4e-a8dd-08d7a66796c6,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,37419674-b37d-4592-b4c0-33ef7f4ab6e8,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,bf84e89c-fbff-4d55-ae43-30735d9548a8,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,24353dc0-3b6b-45df-bb6a-1449b550af96,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,d6188214-5ed5-42f5-af97-064f07c7537c,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,b081b97c-bf97-4a74-80d0-a20f7c07a1fe,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,23ef333a-4bdd-4d25-bdf2-43aad0ad8d31,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,313de7a8-a8cb-4bd8-9b7b-7b193e22cef1,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,fffbf325-b91b-4469-acc0-dcb488b1fe37,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1839a187-078b-4575-83df-e1a8e480152e,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ac495c6a-4c69-43b7-8434-7c7907f5d29d,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1ade78d1-0a44-41d7-900f-5542951eec31,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ba39b28f-f651-44c1-8ee3-81b21ee0bab2,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,fd6cba3d-a3b8-4eae-9a7d-02ea9fb481e6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,dd90f0ad-f76f-4d61-98f8-0fbb65853746,9.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,38444bbb-a41d-4217-8658-9337c88c2509,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,994e7e97-3383-4f69-8435-fcd105f2f9be,9.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,47a0bdc1-77b5-4ae3-b0dd-d4590cb19256,10.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,175de33d-7f86-48cf-b01c-e93e3a9af2ce,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,e5cabe20-2e94-4bc0-9ed2-ae6189b7699b,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,95fd2a97-f680-497c-895b-dcbf0e5a2d97,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,69102234-42ca-431d-9546-b156872e43a6,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,38391958-2be8-4a56-99f4-397dec6dff5d,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,874f32f4-3f2c-4d64-b4dc-7b68996690ca,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,2a381e16-9d52-4a6d-853a-5f291df3a1f5,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,c67d13dc-56e4-47ac-889d-e057e3e3eed1,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,bb484718-899e-48f2-956e-caf72bd7573e,9.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,e4289ccd-fd6d-4052-935e-8d564f1f49b1,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1ec7a7a6-d663-4e34-bfa3-ef01b136de45,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,c50de894-dcd0-40a7-b721-2a429e6f08f2,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,50e6fe27-dfda-4e2e-a96a-d853775c1b2b,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,07ad972d-26fa-4dd9-8051-ff4d862026ec,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,f48c2f06-f67b-4439-8a6d-7f1a56028a8e,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,2e09ed7c-4936-422c-ba62-6c7158b838b2,10.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,941c486d-dcab-4355-b6b5-cf8c1fa2a563,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,711fe98c-3b02-4ed0-8b73-051010634ae3,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,50cc0b60-888a-46e0-b672-69babc3bbfb8,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,8a1e0575-d98b-41f9-bc8c-91d1715c0d4e,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,9da9a333-3c1e-421c-bb3e-19e498332126,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,50b45a0a-bd15-4b40-9379-345ed91cb6e8,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,b733457a-e620-488b-a45c-4bdd33498369,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,025c0bdc-4d36-496e-adf6-de5fca985106,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,7b3bb921-b9fb-4ab2-87f8-4352f0328dda,8.0,FN,False,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ec8b9045-b518-4d58-a70e-69a308c781da,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,2607d22f-f32b-4bda-aa67-742d99b3b7e3,10.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,ad3571da-9531-459b-9482-a0a0da025cfb,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1f5d4d84-f410-4e6d-a190-1bc99020ad31,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,0e07b536-7a8f-4f54-b6e5-3595e7ec667a,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,851b901c-d794-4377-8f29-06a598fcb4a7,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,bf5add39-aaea-44f6-b1fa-5bf1b76fe624,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,4dfaed26-c858-4a93-9d17-32578392f717,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,780b8565-3283-4d09-8e3b-ec7b84718f0c,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,1784a7da-b25e-4c43-a506-677f6f955a67,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,55bb26ba-0b95-4a94-bdcb-64c931b7b695,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,81d8c7ce-85dd-4152-b1a7-3fab80772832,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,8c2c432e-43c2-49de-b447-df680032dbbb,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,0a6cc8c8-4210-400c-92ba-6bd2657abd13,9.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,972803b6-9c6b-4ad1-bbe5-1d4e1c8af47d,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,03a74a21-fb87-43d7-871f-1b3c33f58fdd,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,95bd2bb1-f8de-404e-a54d-f6a00d6e2e22,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,7e3624b5-6d18-4352-8d78-c3d4d4f2fcb7,10.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,7389a149-d711-474d-a1a6-ad2259d58a21,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,cd0f619c-845b-48ec-92df-631c6277a327,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-COT-LC-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-COT,LC,e74cb97f-ff77-480d-afaa-87b3fc34576d,8.0,TN,True,EXCLUDE,
