project	key	title	abstract	doi	decision	mode	exclusion_criteria	reviewer_count
RL4SE	Kumari2013	Software module clustering using a hyper-heuristic based multi-objective genetic algorithm	This paper presents a Fast Multi-objective Hyper-heuristic Genetic Algorithm (MHypGA) for the solution of Multi-objective Software Module Clustering Problem. Multi-objective Software Module Clustering Problem is an important and challenging problem in Software Engineering whose main goal is to obtain a good modular structure of the Software System. Software Engineers greatly emphasize on good modular structure as it is easier to comprehend, develop and maintain such software systems. In recent times, the problem has been converted into a Search-based Software Engineering Problem with multiple objectives. This problem is NP hard as it is an instance of Graph Partitioning and hence cannot be solved using traditional optimization techniques. The MHypGA is a fast and effective metaheuristic search technique for suggesting software module clusters in a software system while maximizing cohesion and minimizing the coupling of the software modules. It incorporates twelve low-level heuristics which are based on different methods of selection, crossover and mutation operations of Genetic Algorithms. The selection mechanism to select a low-level heuristic is based on reinforcement learning with adaptive weights. The efficacy of the algorithm has been studied on six real-world module clustering problems reported in the literature and the comparison of the results prove the superiority of the MHypGA in terms of quality of solutions and computational time.	https://dx.doi.org/10.1109/IAdCC.2013.6514331	Included	new_screen		4
RL4SE	Kurihara1998	Multi-agent reinforcement learning system integrating exploitation- and exploration-oriented learning		https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961359588&doi=10.1007\%2f10693067_4&partnerID=40&md5=5b6d9e18fbb5cff56c2533da619c3ded	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Kurrek2020	Reinforcement Learning Lifecycle for the Design of Advanced Robotic Systems	Machine learning is a recognised technology for problem solving and accelerates the automation by enabling systems to act independently. Cyber-physical systems based on machine learning enable factories to increase the skills of robotic systems. The lack of standardised tools and workflows for artificial intelligence (AI) rises the importance of research methodologies and frameworks for industrial application. First concepts have shown potential for a combination of holistic development methodologies and AI. We present a Reinforcement Learning Lifecycle (RLL) for the development of advanced robots. The autonomous software agent can furthermore lead to the automated optimisation of the systems. The virtual-based method speeds up learning processes, improve development and operation processes by the evaluation of multiple simulation environments. We show how an AI-based methodology assists the development of advanced robots along the product lifecycle. The first implementations show potential regarding the usability and results of the approach during different development processes.	https://dx.doi.org/10.1109/ICPS48405.2020.9274698	Excluded	conflict_resolution	E2: Software engineering is not the problem RL is used for,E1: Does not define or use a RL method	4
RL4SE	Kute2021	Deep Learning and Explainable Artificial Intelligence Techniques Applied for Detecting Money Laundering-A Critical Review		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107332767&doi=10.1109\%2fACCESS.2021.3086230&partnerID=40&md5=b5e30d6539fe1967b6af0d6f99c5d31a	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Kutiame2022	Application of Machine Learning Algorithms in Coronary Heart Disease: A Systematic Literature Review and Meta-Analysis		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133340402&doi=10.14569\%2fIJACSA.2022.0130620&partnerID=40&md5=8eb885cea8b19a43816f3a926e916cf6	Excluded	new_screen	E5: Other not a paper,E2: Software engineering is not the problem RL is used for	4
RL4SE	Kutz2021	Deep learning for control of nonlinear optical systems		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105968570&doi=10.1117\%2f12.2576998&partnerID=40&md5=2dba5155c6e9ced5258aecfb281773f7	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Kuznetsov2019	Automated software vulnerability testing using in-depth training methods			Included	new_screen		4
RL4SE	Kuznetsov2019a	Automated Software Vulnerability Testing Using Deep Learning Methods	The paper provides a state of current technologies, which are used for automated vulnerability testing in software. Features of fuzzing technology (which is based on making many inputs with different mutated data) are also studied. The essence of the algorithm is the selection of input data, which are more likely to cause a failure or incorrect behavior of the software product. Deep learning algorithms are used to reduce the computational complexity of the testing process. Using a simple fuzzer and Deep Reinforcement Learning algorithm shows that the number of mutations required to detect vulnerabilities is reduced by 30\%.	https://dx.doi.org/10.1109/UKRCON.2019.8879997	Included	new_screen		4
RL4SE	Kwon2020	Late Breaking Results: Reinforcement Learning-based Power Management Policy for Mobile Device Systems	This paper presents a power management policy that exploits reinforcement learning to increase power efficiency of mobile device systems. Our Q-learning-based policy predicts a system's characteristics and learns power management controls to adapt to the system's variations. Therefore, we can flexibly manage the system power regardless of the application scenario and can achieve lower energy per QoS compared to previous dynamic voltage/frequency scaling governors. To minimize the process overhead, we implemented our power management policy as hardware; the hardware-implemented policy reduced the average latency up to 40$\times$ compared to the software-implemented policy.	https://dx.doi.org/10.1109/DAC18072.2020.9218716	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E5: Other not a paper	4
RL4SE	Kwon2021	Reinforcement Learning-Based Power Management Policy for Mobile Device Systems	This paper presents a power management policy that utilizes reinforcement learning to increase the power efficiency of mobile device systems based on a multiprocessor system-on-a-chip (MPSoC). The proposed policy predicts a system's characteristics and learns power management controls to adapt to the variations in the system. We consider the behavioral characteristics of systems that run on mobile devices under diverse scenarios. Therefore, the policy can flexibly manage the system power regardless of the application scenario and achieve lower energy consumption without compromising the user satisfaction. The average energy per unit quality of service (QoS) of the proposed policy is lower than that of the previous six dynamic voltage/frequency scaling governors by 31.66\%. Furthermore, we reduce the runtime overhead by implementing the proposed policy as hardware. We implemented the policy on the field programmable gate array (FPGA) and construct a communication interface between the central processing units (CPUs) and the hardware of the proposed policy. Decision-making by the hardware-implemented policy is 3.92 times faster than by the software-implemented policy.	https://dx.doi.org/10.1109/TCSI.2021.3103503	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Labaca-Castro2021	AIMED-RL: Exploring Adversarial Malware Examples with Reinforcement Learning		https://doi.org/10.1007/978-3-030-86514-6_3	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lafontaine2019	An Open Vibration Platform to Evaluate Postural Control using a Simple Reinforcement Learning Agent	In this paper, our research team proposes an inexpensive open vibration platform built from easily available electronic components to be used as a tool by physiotherapists in order to help them in their evaluation of the postural control of individuals at risk of postural imbalance which could lead to falls. The platform has been thought to be easily reproducible and all the code necessary to make it work is made available on the researchers' websites. In addition, a simple reinforcement learning agent has been developed and tested to automatically calibrate the vibration motors for optimal stimulation. Finally, we present in this paper pilot experiments done on 7 healthy participants (40.8 years old) to validate the proper functioning of the platform. (C) 2019 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) Peer-review under responsibility of the Conference Program Chairs.	https://dx.doi.org/10.1016/j.procs.2019.04.029	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lakshminarayanan2015	A Generalized Reduced Linear Program for Markov Decision Processes	Markov decision processes (MDPs) with large number of states are of high practical interest. However, conventional algorithms to solve MDP are computationally infeasible in this scenario. Approximate dynamic programming (ADP) methods tackle this issue by computing approximate solutions. A widely applied ADP method is approximate linear program (ALP) which makes use of linear function approximation and offers theoretical performance guarantees. Nevertheless, the ALP is difficult to solve due to the presence of a large number of constraints and in practice, a reduced linear program (RLP) is solved instead. The RLP has a tractable number of constraints sampled from the original constraints of the ALP. Though the RLP is known to perform well in experiments, theoretical guarantees are available only for a specific RLP obtained under idealized assumptions. In this paper, we generalize the RLP to define a generalized reduced linear program (GRLP) which has a tractable number of constraints that are obtained as positive linear combinations of the original constraints of the ALP. The main contribution of this paper is the novel theoretical framework developed to obtain error bounds for any given GRLP. Central to our framework are two max-norm contraction operators. Our result theoretically justifies linear approximation of constraints. We discuss the implication of our results in the contexts of ADP and reinforcement learning. We also demonstrate via an example in the domain of controlled queues that the experiments conform to the theory.		Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lala2022	Model Reference Tracking Control Solutions for a Visual Servo System Based on a Virtual State from Unknown Dynamics	This paper focuses on validating a model-free Value Iteration Reinforcement Learning (MFVI-RL) control solution on a visual servo tracking system in a comprehensive manner starting from theoretical convergence analysis to detailed hardware and software implementation. Learning is based on a virtual state representation reconstructed from input-output (I/O) system samples under nonlinear observability and unknown dynamics assumptions, while the goal is to ensure linear output reference model (ORM) tracking. Secondary, a competitive model-free Virtual State-Feedback Reference Tuning (VSFRT) is learned from the same I/O data using the same virtual state representation, demonstrating the framework's learning capability. A model-based two degrees-of-freedom (2DOF) output feedback controller serving as a comparisons baseline is designed and tuned using an identified system model. With similar complexity and linear controller structure, MFVI-RL is shown to be superior, confirming that the model-based design issue of poor identified system model and control performance degradation can be solved in a direct data-driven style. Apart from establishing a formal connection between output feedback control, state feedback control and also between classical control and artificial intelligence methods, the results also point out several practical trade-offs, such as I/O data exploration quality and control performance leverage with data volume, control goal and controller complexity.	https://dx.doi.org/10.3390/en15010267	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lalwani2022	Reinforcement Learning for Security of a LDPC Coded Cognitive Radio	This paper aims to enhance the effectiveness of the present spectrum and efficiency of cognitive radio and use the reinforcement learning model to enhance its security. It incorporates a concept that detects the presence of licensed primary users in a channel and assigns channels to secondary users automatically without the need for user intervention where the primary users are not present. An LDPC decoder used at the receiver's end allows for error detection and correction considering situations where noisy channels manipulate data. The LDPC decoder and software portion of cognitive radio, that is implemented using the energy detection method, are done using LabVIEW software and the reinforcement learning model which use the deep Q-learning algorithm is developed using Python.	https://dx.doi.org/10.1007/978-981-16-7167-8_64	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lan2021	Towards Pick and Place Multi Robot Coordination Using Multi-agent Deep Reinforcement Learning	Recent advances in deep reinforcement learning are enabling the creation and use of powerful multi-agent systems in complex areas such as multi-robot coordination. These show great promise to help solve many of the difficult challenges of rapidly growing domains such as smart manufacturing. In this position paper we describe our early-stage work on the use of multi-agent deep reinforcement learning to optimise coordination in a multi-robot pick and place system. Our goal is to evaluate the feasibility of this new approach in a manufacturing environment. We propose to adopt a decentralised partially observable Markov Decision Process approach and to extend an existing cooperative game work to suitably formulate the problem as a multiagent system. We describe the centralised training/decentralised execution multi-agent learning approach which allows a group of agents to be trained simultaneously but to exercise decentralised control based on their local observations. We identify potential learning algorithms and architectures that we will investigate as a base for our implementation and we outline our open research questions. Finally we identify next steps in our research program.	https://dx.doi.org/10.1109/ICARA51699.2021.9376433	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lange2017	Bringing Gaming; VR; and AR to Life with Deep Learning		https://doi.org/10.1145/3123266.3130873	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E1: Does not define or use a RL method	4
RL4SE	Langer2022	A reinforcement learning approach to home energy management for modulating heat pumps and photovoltaic systems	Buildings are one of the main drivers of global energy consumption and CO2 emissions. Efficient energy management systems will have to integrate renewable energy sources with heating and/or cooling to mitigate climate change. In this study, we analyze the potential of deep reinforcement learning (DRL) to control a smart home with a modulating air-to-water heat pump, a photovoltaic system, a battery energy, and a thermal storage system for floor heating and hot water supply. We transform a mixed-integer linear program (MILP) into a DRL implementation. In our numerical analysis, we compare our results based on the deep deterministic policy gradient (DDPG) algorithm to the theoretical upper bound of the model predictive control (MPC) result under full information, as well as a practice-oriented rule-based benchmark. We show that our proposed DRL implementation outperforms the rule-based approach and achieves a self-sufficiency of 75\% with only limited comfort violations. Analyzing different DRL formulations, we conclude that domain knowledge is key to formalizing an efficient decision problem with stable results. Our input data and models, developed using the Julia programming language, are available open source.	https://dx.doi.org/10.1016/j.apenergy.2022.120020	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Langlois2003	Abalearn: A program that learns how to play abalone	The article describes ABALEARN, a self-learning Abalone program capable of automatically reaching an intermediate level of play. This is achieved without expert-labelled training examples, deep searches, and exposure to competent play. Our approach is based on a reinforcement-learning algorithm that is risk seeking, since defensive players in Abalone tend to postpone a game endlessly. We show that risk sensitivity allows a successful self-play training. Moreover, we propose a set of features that seem relevant for achieving a rather skilled level of play. We evaluate our approach using a fixed heuristic opponent as a benchmark. We pit our agents against human players on-line and compare samples of our agents at different times of training.		Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Laroui2022	SO-VMEC: Service offloading in virtual mobile edge computing using deep reinforcement learning	Service offloading poses interesting challenges in current and next-generation networks. The classical network optimization algorithms are still painstakingly tune heuristics to get a sufficient solution. Classical approaches use data as input in order to output near-optimal solutions. These techniques show exponential computational time and deal only with small network scale. Therefore, we are motivated by replacing this tedious process with recent learning techniques to learn the behavior of the classical optimization algorithms while enhancing both the quality of service and satisfying the resources requirements of next-generation applications. Deep reinforcement learning (DRL) and machine learning (ML) can improve service offloading and network caching. An optimal service offloading in virtual mobile edge computing (SO-VMEC) use case algorithm is proposed using integer linear programming (ILP). Moreover, a service offloading protocol is presented to support the use case. We leverage software defined networking (SDN) and network function virtualization (NFV) concepts to control and virtualize network components. Then, a DRL-based offloading is proposed to deal with dense Internet of Things (IoT) networks. Extensive evaluations and comparison to state of the art techniques are carried out. Results show the efficiency of the proposed algorithms in terms of service offloading, resource utilization, and networking.	https://dx.doi.org/10.1002/ett.4211	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Latifi2020	A Self-Governed Online Energy Management and Trading for Smart Micro/Nano-Grids	Joint energy consumption and trading management is still a major challenge in smart (micro) grids. The main goal of solving such problems is to flatten the aggregate power consumption-generation curve and increase the local direct power trading among the participants as much as possible. Here, an inclusive formulation for energy management and trading of a micro/nano-grid (M/NG) is proposed in this article. Subsequently, a holistic solution to jointly optimizing the internal energy consumption management and external local energy trading for a smart grid including several M/NGs is provided. As the problem is computationally intractable, the proposed approach involves three hierarchical stages. First, a game-theoretic online stochastic energy management model is provided with a reinforcement learning solution by which the M/NGs can schedule their power consumptions. Second, an effective incentive-compatible double-auction is formulated by which the M/NGs can directly trade with each other. Third, the central controller develops an optimal power allocation program to reduce the power transmission loss and the destructive effects of local energy trading. The simulation results validate the efficiency of the proposed framework.	https://dx.doi.org/10.1109/TIE.2019.2945280	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lau2017	The many worlds hypothesis of dopamine prediction error: implications of a parallel circuit architecture in the basal ganglia	Computational models of reinforcement learning (RL) strive to produce behavior that maximises reward, and thus allow software or robots to behave adaptively [1]. At the core of RL models is a learned mapping between 'states' situations or contexts that an agent might encounter in the world and actions. A wealth of physiological and anatomical data suggests that the basal ganglia (BG) is important for learning these mappings [2,3]. However, the computations performed by specific circuits are unclear. In this brief review, we highlight recent work concerning the anatomy and physiology of BG circuits that suggest refinements in our understanding of computations performed by the basal ganglia. We focus on one important component of basal ganglia circuitry, midbrain dopamine neurons, drawing attention to data that has been cast as supporting or departing from the RL framework that has inspired experiments in basal ganglia research over the past two decades. We suggest that the parallel circuit architecture of the BG might be expected to produce variability in the response properties of different dopamine neurons, and that variability in response profile may not reflect variable functions, but rather different arguments that serve as inputs to a common function: the computation of prediction error.	https://www.ncbi.nlm.nih.gov/pubmed/28985550	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E1: Does not define or use a RL method	4
RL4SE	Lauer2010	Cognitive concepts in autonomous soccer playing robots	Computational concepts of cognition, their implementation in complex autonomous systems, and their empirical evaluation are key techniques to understand and validate concepts of cognition and intelligence. In this paper we want to describe computational concepts of cognition that were successfully implemented in the domain of soccer playing robots and show the interactions between cognitive concepts, software engineering and real-time application development. Beside a description of the general concepts we will focus on aspects of perception, behavior architecture, and reinforcement learning. (C) 2010 Elsevier B.V. All rights reserved.	https://dx.doi.org/10.1016/j.cogsys.2009.12.003	Excluded	new_screen	E3: Only conceptual results are reported,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lauffenburger2021	REinforcement learning to improve non-adherence for diabetes treatments by Optimising Response and Customising Engagement (REINFORCE): Study protocol of a pragmatic randomised trial	INTRODUCTION: Achieving optimal diabetes control requires several daily self-management behaviours, especially adherence to medication. Evidence supports the use of text messages to support adherence, but there remains much opportunity to improve their effectiveness. One key limitation is that message content has been generic. By contrast, reinforcement learning is a machine learning method that can be used to identify individuals' patterns of responsiveness by observing their response to cues and then optimising them accordingly. Despite its demonstrated benefits outside of healthcare, its application to tailoring communication for patients has received limited attention. The objective of this trial is to test the impact of a reinforcement learning-based text messaging programme on adherence to medication for patients with type 2 diabetes. METHODS AND ANALYSIS: In the REinforcement learning to Improve Non-adherence For diabetes treatments by Optimising Response and Customising Engagement (REINFORCE) trial, we are randomising 60 patients with suboptimal diabetes control treated with oral diabetes medications to receive a reinforcement learning intervention or control. Subjects in both arms will receive electronic pill bottles to use, and those in the intervention arm will receive up to daily text messages. The messages will be individually adapted using a reinforcement learning prediction algorithm based on daily adherence measurements from the pill bottles. The trial's primary outcome is average adherence to medication over the 6-month follow-up period. Secondary outcomes include diabetes control, measured by glycated haemoglobin A1c, and self-reported adherence. In sum, the REINFORCE trial will evaluate the effect of personalising the framing of text messages for patients to support medication adherence and provide insight into how this could be adapted at scale to improve other self-management interventions. ETHICS AND DISSEMINATION: This study was approved by the Mass General Brigham Institutional Review Board (IRB) (USA). Findings will be disseminated through peer-reviewed journals, clinicaltrials.gov reporting and conferences. TRIAL REGISTRATION NUMBER: Clinicaltrials.gov (NCT04473326).	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121008254&doi=10.1136\%2fbmjopen-2021-052091&partnerID=40&md5=1127131d0d2d8e167fbfd272c3bb7ff9	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lawrence2022	Deep reinforcement learning with shallow controllers: An experimental application to PID tuning	"Deep reinforcement learning (RL) is an optimization-driven framework for producing control strategies for general dynamical systems without explicit reliance on process models. Good results have been reported in simulation. Here we demonstrate the challenges in implementing a state of the art deep RL algorithm on a real physical system. Aspects include the interplay between software and existing hardware; experiment design and sample efficiency; training subject to input constraints; and interpretability of the algorithm and control law. At the core of our approach is the use of a PID controller as the trainable RL policy. In addition to its simplicity, this approach has several appealing features: No additional hardware needs to be added to the control system, since a PID controller can easily be implemented through a standard programmable logic controller; the control law can easily be initialized in a ""safe'' region of the parameter space; and the final product-a well-tuned PID controller-has a form that practitioners can reason about and deploy with confidence."	https://dx.doi.org/10.1016/j.conengprac.2021.105046	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Le2021	A Reinforcement Learning-based solution for Intra-domain Egress Selection	An ingress router often has multiple potential egress points in an extensive network where it can transmit traffic to external networks. The traditional solution is choosing the closest node (with the shortest path) to the ingress node. This paper claims the drawbacks of this approach in a flexible network system and introduces our proposal called MAB-based Egress Selection. Our approach uses several Reinforcement Learning techniques, which are commonly used to resolve Multi-Armed Bandit (MAB) problem, to allow the ingress router to periodically re-pick egress point, hence optimize the long-term performance of traffic transmission. To formalize the egress selection process as a MAB problem, we use a combined score of delay and loss representing link status as a reward. However, capturing those network metrics encounters some issues due to the distributed control and restricted local view of network nodes. For this purpose, a centralized control architecture, e.g., Software-defined Network (SDN), is a promising candidate. We applied four common algorithms, ?-greedy, Softmax, UCB1 and Single Pull UCB2 (SP-UCB2) for egress selection process. The models are evaluated in two simulated network topologies with different scenarios of network traffic condition. The experimental results show that the UCB algorithms produce the best performance, especially in busy network.	https://dx.doi.org/10.1109/HPSR52026.2021.9481846	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Le2021a	Search-Based Planning and Reinforcement Learning for Autonomous Systems and Robotics		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116753799&doi=10.1007\%2f978-3-030-77939-9_14&partnerID=40&md5=79a94aad1f85d5f2f19763278a7c39a6	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	LeThi2019	A unified DC programming framework and efficient DCA based approaches for large scale batch reinforcement learning		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052656030&doi=10.1007\%2fs10898-018-0698-y&partnerID=40&md5=3915acfa4d80df6d8e14fff0f2250f19	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E1: Does not define or use a RL method	4
RL4SE	Lea1992	Fuzzy logic in autonomous orbital operations		https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249014948&doi=10.1016\%2f0888-613X\%2892\%2990016-S&partnerID=40&md5=1e08e5293c5de04c61198eba9181efc6	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lecina2017	Adaptive simulations, towards interactive protein-ligand modeling	Modeling the dynamic nature of protein-ligand binding with atomistic simulations is one of the main challenges in computational biophysics, with important implications in the drug design process. Although in the past few years hardware and software advances have significantly revamped the use of molecular simulations, we still lack a fast and accurate ab initio description of the binding mechanism in complex systems, available only for up-to-date techniques and requiring several hours or days of heavy computation. Such delay is one of the main limiting factors for a larger penetration of protein dynamics modeling in the pharmaceutical industry. Here we present a game-changing technology, opening up the way for fast reliable simulations of protein dynamics by combining an adaptive reinforcement learning procedure with Monte Carlo sampling in the frame of modern multi-core computational resources. We show remarkable performance in mapping the protein-ligand energy landscape, being able to reproduce the full binding mechanism in less than half an hour, or the active site induced fit in less than 5 minutes. We exemplify our method by studying diverse complex targets, including nuclear hormone receptors and GPCRs, demonstrating the potential of using the new adaptive technique in screening and lead optimization studies.	https://www.ncbi.nlm.nih.gov/pubmed/28814780	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lee2021	Deep Q-network-based auto scaling for service in a multi-access edge computing environment	In 5G networks, it is necessary to provide services while meeting various service requirements, such as high data rates and low latency, in response to dynamic network conditions. Multi-access edge computing (MEC) is a promising concept to meet these requirements. The MEC environment enables service providers to deploy their low latency services that are composed of multiple components. However, operating a service manually and attempting to satisfy the quality of service (QoS) requirements is difficult because many factors need to be considered in an MEC scenario. In this paper, we propose an auto-scaling method using deep Q-networks (DQN), which is a reinforcement learning algorithm, to resize the number of instances assigned to service. In our evaluation, compared to other baseline methods, the proposed approach maintains the appropriate number of instances effectively in response to dynamic traffic change while satisfying QoS and minimizing the cost of operating the service in the MEC environment. The proposed method was implemented as a module running in OpenStack and published as open-source software.	https://dx.doi.org/10.1002/nem.2176	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lee2021a	Deep Q?network?based auto scaling for service in a multi?access edge computing environment		https://doi.org/10.1002/nem.2176	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lee2021b	Visualization of Deep Reinforcement Autonomous Aerial Mobility Learning Simulations	This demo abstract presents the visualization of deep reinforcement learning (DRL)-based autonomous aerial mobility simulations. In order to implement the software, Unity-RL is used and additional buildings are introduced for urban environment. On top of the implementation, DRL algorithms are used and we confirm it works well in terms of trajectory and 3D visualization.	https://dx.doi.org/10.1109/INFOCOMWKSHPS51825.2021.9484462	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E5: Other not a paper	4
RL4SE	Lee2020	Hosting AI/ML Workflows on O-RAN RIC Platform	O-RAN Alliance suggests new interfaces and architectures that can bring openness and intelligence to currently vendor-dependent Radio Access Network (RAN) environments. Newly defined O-RAN specifications guarantee the interoperability of Network Entities from different vendors to enable multivendor environments, and O-RAN Working Group 2 (WG2) focuses on AI/ML workflow architectures and specifications that enable applications of artificial intelligence (AI) and machine learning (ML) in O-RAN environments. Additionally, O-RAN Software Community (SC) realizes what O-RAN Alliance defines by developing open-source software. In this paper, we introduce an AI/ML workflow that is based on WG2 AI/ML specifications and implemented with open-source software from O-RAN SC, Acumos and Open Network Automation Platform (ONAP). Acumos Framework was used to generate and package ML models to be deployed and executed in O-RAN RAN Intelligence Controller (RIC) and components of ONAP provided monitoring and arbitration needed to operate the workflow. Along with the example of operating AI/ML workflows on O-RAN environment, we discuss shortcomings we encountered during this process and potential solutions. Finally, we suggest capabilities for RIC platform to facilitate other useful ML technologies such as reinforcement learning and federated learning as well as GPU support.	https://dx.doi.org/10.1109/GCWkshps50303.2020.9367572	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E1: Does not define or use a RL method	4
RL4SE	Lee2019	WISEMOVE: A Framework to Investigate Safe Deep Reinforcement Learning for Autonomous Driving	WISEMOVE is a platform to investigate safe deep reinforcement learning (DRL) in the context of motion planning for autonomous driving. It adopts a modular architecture that mirrors our autonomous vehicle software stack and can interleave learned and programmed components. Our initial investigation focuses on a state-of-the-art DRL approach from the literature, to quantify its safety and scalability in simulation, and thus evaluate its potential use on our vehicle.	https://dx.doi.org/10.1007/978-3-030-30281-8_20	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lee2020a	Flexible Reinforcement Learning Framework for Building Control using EnergyPlus-Modelica Energy Models		https://doi.org/10.1145/3427773.3427873	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lee2018	Deep Reinforcement Learning in Continuous Action Spaces: a Case Study in the Game of Simulated Curling	Many real-world applications of reinforcement learning require an agent to select optimal actions from continuous spaces. Recently, deep neural networks have successfully been applied to games with discrete actions spaces. However, deep neural networks for discrete actions are not suitable for devising strategies for games where a very small change in an action can dramatically affect the outcome. In this paper, we present a new self-play reinforcement learning framework which equips a continuous search algorithm which enables to search in continuous action spaces with a kernel regression method. Without any hand-crafted features, our network is trained by supervised learning followed by self-play reinforcement learning with a high-fidelity simulator for the Olympic sport of curling. The program trained under our framework outperforms existing programs equipped with several hand-crafted features and won an international digital curling competition.		Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lee2008	A Motivation-Based Action-Selection-Mechanism Involving Reinforcement Learning	An action-selection-mechanism (ASM) has been proposed to work as a fully connected finite state machine to deal with sequential behaviors as well as to allow a state in the task program to migrate to any state in the task, in which a primitive node in association with a state and its transitional conditions can be easily inserted/deleted. Also, such a primitive node can be learned by a shortest path-finding-based reinforcement learning technique. Specifically, we define a behavioral motivation as having state-dependent value as a primitive node for action selection, and then sequentially construct a network of behavioral motivations in such a way that the value of a parent node is allowed to flow into a child node by a releasing mechanism. A vertical path in a network represents a behavioral sequence. Here, such a tree for our proposed ASM can be newly generated and/or updated whenever a new behavior sequence is learned. To show the validity of our proposed ASM, experimental results of a mobile robot performing the task of pushing-a-box-into-a-goal (PBIG) will be illustrated.		Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Lehman2019	Application of computational intelligence for command & control of unmanned air systems		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083942601&doi=10.2514\%2f6.2019-0158&partnerID=40&md5=d513672cc5fe061b7a62495fff0762e4	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
